Book,Character,F1,h,wF1,wh
Harry Potter,Neville Longbottom,0.46019265055656433,2.0762667141398194e-40,0.4762265980243683,1.0626474712008025e-22
Harry Potter,Cedric Diggory,0.538295567035675,8.700190238788143e-09,0.5337492823600769,2.3017973052905853e-10
Harry Potter,Cho Chang,0.5292285084724426,1.483492707383978e-11,0.51679927110672,1.2845925812462045e-12
Harry Potter,Rufus Scrimgeour,0.5396872162818909,0.0018385892840146018,0.5684691071510315,1.554077793965021e-05
Harry Potter,Arabella Figg,0.5170759558677673,0.0022231986866603397,0.5332129001617432,5.95077863801853e-06
Harry Potter,Sybill Trelawney,0.5209921598434448,1.4767671448115096e-16,0.5200126767158508,2.444025410334286e-13
Harry Potter,Albus Dumbledore,0.46016350388526917,4.0459259196389594e-45,0.4593735337257385,4.738243216909329e-52
Harry Potter,Nymphadora Tonks,0.4591341018676758,1.5865279688109799e-15,0.4611144959926605,2.0899963976250254e-13
Harry Potter,Dolores Umbridge,0.5035989284515381,5.3923977899986e-21,0.4920869767665863,3.577019969060171e-26
Harry Potter,Fleur Delacour,0.4436100721359253,5.532656158141264e-11,0.4567304253578186,2.4074171483883803e-09
